	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
253	wfo-0001028798	success	214	133	105	109	28	0.491	0-1,0.2-0.4,0.5-2,0.9-1.2,1-4.5,1/20,10,15-19,2-3,3-5,5-8,7-8,anther,apical-lateral,articulated,attenuate,base,becoming,blade,branch,branched,bud,calyx,chartaceous,cm,conical,continued,corolla,decurrent,dm,due,echinoid,entire,extend,filament,flower,fruit,green,greenish,growth,hair,introrse,lanceolate,large,lateral,leaf,length,less,lined,long,longitudinal,main,many,margin,midvein,mixed,mm,multangulate,nearly,oblanceolate,oblong,obovate,orbicular,pale,pedicel,peduncle,persistent,persistently,petiole,plurifoliate,pore,porrect-stellate,probably,rachi,ray,ripe,rotate-stellate,rough-granular,sessile,short-stalked,shrub,side,simple,slightly,slit,somewhat,stalked,stem,stigma,style,subcampanulate,subcoriaceous,subglobose,sulcate,time,tomentose,tomentum,translucent,unarmed,unit,vein,velutinous,x,yellow,yellowish	.5-5,0-60,1-3,1-6,1.1-2,1.5-1.8,1/2-2/3,2-3.75,2-6,2-7,2.4-4.4,2.5-3.5,2.6-4,2/3,3-4,3.3-5.6,3.8-4.2,4-5.4,5.25-7.5,6-10,6-8,8-18,8.5-13,abaxially,accrescent,acuminate,acute,adaxially,ag,anthesi,apart,apex,apparently,axe,axillary,ba,berry,blunt-tipped,boat-shaped,capitat,curved,cylindrical,dehiscing,densely,diameter,distal,downward,eaf,echinoi,eed,exserted,fleshy,free,fruiting,glabrous,granular,granular-tomentose,hal,high,included,inserted,irregularly,lacking,lobe,lobed,lower,m.,minutely,multangulat,nflorescence,oblanceolat,obscured,obtuse,often,orolla,oung,ovate-lanceolate,overlapping,perfect,present,prominent,pseudo-terminal,pubescent,quite,rather,rough,ruit,semi-ovate,short,small,spaced,sparingly,splitting,stamen,stellate-pubescent,strongly,suture,tamen,thick,tip,tomentu,toward,tube,unarme,unknow,vary,way,wide,ympodial	abaxial,adaxial,age,articulation,branching,capitate,colour,form,height,inflorescence,na,ovary,plant,position,prickle,pseudoterminally,scale,seed,shape,staman,structure,sulcation,sympodial,texture,trichome,type,unknown,young
254	wfo-0001028815	success	196	97	77	119	20	0.393	0.4-0.8,0.5-1,1-2,1-4,1-5,10-15,14-28,2-4,3-4,3-5,3-7,4-10,5-6,5-7,6-10,6-8,abaxially,adaxially,anther,auriculate,blade,brownish,chartaceous,cm,condition,corolla,dark,diameter,drying,elliptic-lanceolate,flower,forked,fresh,fruit,glabrous,globose,green,greenish,herb,homostylous,interjected,lanceolate,lateral,leaflet,lilac-purple,lobe,medium,membranous,mm,narrowly,odd-pinnate,ovoid,pair,petiole,plant,pore,poricidal,pubescent,purple,red-purple,rugose,seed,size,sparsely,stem,stigma,straight,style,terminal,tinged,tip,triangular-lanceolate,tube,unwinged,whitish,winged,x	1-10,1-3.5,2-4.5,2-9,2.5-6.5,22-35,5-merou,7-16,acumen,acute,ag,along,alyx,apart,apex,apparently,articulated,articulation,axe,axillary,base,basiscopic,berry,broadly,bud,capitat,cell,ciliate,connivent,covering,cuneate,decreasing,decurrent,developing,digestion,distal,distinct,dorsally,eaf,edge,eed,elliptic,enzyme,especially,exceeding,filament,flat,folded,geminat,generally,glabrou,green-white,hair,hair-like,hal,half,high,honeycomb-shaped,indistinct,lengthening,like,living,long,lower,make,margin,midrib,minutely,mucilaginous,nflorescence,obtuse,onto,orolla,ovate,papillose,pedicel,peduncle,perfect,petiolulate,plurifoliate,pointed,puberulent,purpl,rachi,removed,ripe,rotate,rounded,ruit,semi-erec,semi-rosette,sessile,seudostipule,short,side,slightly,slit,spaced,specimen,splotched,stamen,ste,subtending,tall,tamen,tem,terminated,testal,thick,throughout,tri-,unit,usually,vary,wall,wet,yellow,ympodial,young	arrangement,branching,calyx,capitate,colour,form,growth,height,inflorescence,leaf,length,number,ovary,pseudostipule,pubescence,rugosity,shape,symmetry,texture,winging
255	wfo-0001028876	success	127	68	53	74	15	0.417	.5,/4,0.4-1,0.5-2,1-2,1.5-2,5-6,abaxial,acute,anther,apex,attenuate,base,calyx,capitate,cm,conical,corolla,dendritic,densely,elliptic,filament,glabrous,internodal,leaf,lobed,minutely,mm,opposite,ovary,papillose,pedicel,petiole,pore,pubescent,sagittate,shaped,shining,shrub,simple,small,sparsely,stigma,style,subshrub,surface,tear-drop,trichome,tube,type,uniseriate,way,white	1.5-3,2-2.3,3-5,3-8,4-5,4-8,abaxially,adaxially,along,anthesi,bark,branched,brown,closely,dark,dia,difoliate,drying,eaf,edicel,eed,ellipsoid,flower,free,geminat,glabrat,golden,hroughout,included,inflorescenc,know,known,lamina,lateral,leave,like,lobe,long,long-triangular,lower,main,middle,midrib,nflorescence,nodding,occasionally,older,overlappin,pair,papillae,papillo,planar,poricidal,portion,reddish,rest,rounded,ruti,scar,slender,spaced,speciman,stem,straight,tall,tip,tub,ud,unit,vein,widest,x,ympodial,young	branching,colour,diameter,form,fruit,growth,height,inflorescence,length,na,plant,position,seed,shape,texture
256	wfo-0001028883	success	207	145	124	83	21	0.599	0.3–0.6,0.4–1.2,1,1–2,1–6,2,2–3,2–5,3–5,4,4–6,5,50,6,6–10,6–12,abaxially,absent,acuminate,acute,almost,anther,antrorse,apex,articulated,attenuate,base,berry,brochidodromous,calyx,cell,chartaceous,ciliate,circular,cm,completely,concolorous,connivent,coriaceous,curved,cylindrical,cyme,dark,deltate,diameter,drying,dull,elliptic,elliptic-ovate,entire,exfoliating,filament,flattened,flower,fruit,glabrescent,glabrous,globose,green,greenish,growth,herb,hilum,hollow,introrsely,lateral,leaf,length,light,like,lobe,longitudinal,margin,membranaceous,minor,mm,moderately,narrowly,normally,notably,oblong,obtuse,opening,pedicel,peduncle,per,perfect,petiole,pore,present,pubescence,pubescent,rachi,rarely,region,reniform,ripe,rounded,seed,shiny,shrub,similar,simple,size,slightly,slit,small,sparsely,stellate,stem,stigma,straight,style,subopposite,surface,trichome,unbranched,undulate,uniseriate,venation,white,whitish,yellow,×	0.5–2,0.6,1.5–7,5-merou,accrescent,adaxiall,adaxially,along,alyx,antrorsely,apar,arched,ark,ascending,axi,becoming,blade,branch,brow,capitat,capitate,common,decurrent,densely,differing,directed,eaf,eed,emarginate,equal,erect,eye,frui,geminate,geniculat,glabrou,glandular,head,impressed,less,long,lower,lying,midrib,multicellular,naked,new,nflorescence,often,older,onto,orolla,ovate-lanceolate,parallel,pendan,plurifoliate,poricidal,primarily,prominent,ruit,secondary,sessile,shap,single,single-celled,sometimes,spaced,sparse,spreading,stalk,subapical,subsessile,swollen,tall,tamen,tem,unit,vary,vein,visible,wide,woody,ympodial	5-merous,arrangement,articulation,bark,colour,corolla,direction,form,hair,height,inflorescence,number,orientation,ovary,plant,position,shape,staman,texture,type,width
257	wfo-0001028885	success	214	111	93	121	18	0.435	-1,.5,0.3-0.5,0.5-1,0.7-2,1-2,1.5-1.7,10-20,2/3,3-5,3.5-4.5,7-8,9-11,abaxial,acute,adaxially,anther,apex,attenuate,base,berry,black,branched,brown,capitate,cm,corolla,dark,densely,diameter,ellipsoid,elliptic,entire,filament,fleshy,flower,fruiting,furcate,glabrescent,glabrous,globose,golden,growth,height,inflorescence,known,lanceolate,lateral,leaf,lengthening,lobed,lower,margin,mm,multicellular,narrowly,occasionally,pedicel,petiole,plant,pore,poricidal,pubescent,purple,recorded,reddish,revolute,ripe,scandent,scattered,shiny,shrub,simple,slightly,slit,sometimes,sparsely,stellate,stem,stigma,style,surface,terminal,time,tip,trichome,uniseriate,upper,vine,way,winged,woody,¾	0.5-5,1-1.2,1-1.5,1-3,1.5-3.5,2,2-,2-2.5,2.3-2.5,2.5-3.5,3.5-8.5,4-5,5-merou,7-9,9-12,?,adaxial,ag,along,alyx,anthesi,apart,apiculate,apparently,archin,ark,articulated,basal,blackish,branch,broadly,calyx,cell,collapsing,connivent,cup-shaped,dark-pigmented,decurrent,deltate,dendriti,distal,dried,drying,eaf,eed,erect,exserted,extending,free,glabrou,glandular,gradually,groove,groupe,ilament,immature,inserted,irregularly,lamina,leaving,less,like,live,lobe,long,loosely,material,midvein,minute,minutely,mostly,narrowing,new,nflorescence,noddin,nodding,often,older,orolla,pair,papillo,part,peduncle,peg,perfect,pericarp,pigmentation,plurifoliat,portion,primary,quarter,retaining,rhachi,ruit,scar,shin,short,sleeve,slender,small,smaller,spaced,spheroidal,spreading,strongly,tangled,tem,thin,third,tube,twinin,ud,unit,usually,vary,vein,wall,weak,weak-walled,wide,ympodial	age,arching,bark,branching,colour,form,fruit,hair,length,ovary,pattern,presence,seed,shape,symmetry,texture,type,ye
258	wfo-0001028888	success	207	152	131	76	21	0.633	0-7,0.15-0.5,1-1.5,1-10,1-2,10-25,12.5-25,2.3-5,2.3-7,3-4,3.6-12.5,4-25,5-10,5-7,6-11,8-11,8-13.5,abaxially,adaxially,along,anther,apart,blade,brownish,cell,center,chartaceous,ciliate,clavate,cm,condition,connivent,corolla,covering,diameter,distal,dorsally,dot,drying,edge,end,especially,except,filament,flat,flower,folded,forked,fresh,fruit,generally,glabrous,glaucous,globose,greatly,green,green-white,greenish,hair,hair-like,half,herb,homostylous,interjected,lanceolate,lateral,leaflet,lengthening,like,lobe,long,low,make,margin,membranous,middle,midrib,minutely,mm,mottled,mucilaginous,odd-pinnate,often,one,ovoid,pair,pedicel,peduncle,pentagonal,petiolulate,placed,plant,pore,poricidal,proximal,puberulent,pubescent,purple,reduced,ripe,scattered,seed,sessile,short,size,slightly,slit,sometimes,sparsely,stem,stigma,straight,streak,style,subequal,subglabrous,substellate,terminal,testal,thick,throughout,tip,tuber,typically,usually,violet,wall,wet,white,whitish,x	0-3.5,0-5,1,1-3,1.5-4,2-5,2-6,2.5-3.3,3-5,3.8-8.3,4-7,5-merou,acumen,acuminate,acute,ag,alyx,apex,apiculate,apparently,articulated,axe,axillary,base,berry,broadly,bud,capitat,central,covered,cuneate,digestion,eaf,eed,elliptic,enzyme,erec,exceeding,geminat,glabrou,hal,honeycomb-shaped,less,living,lower,nflorescence,oblique,orbicular,orolla,ovate,perfect,petiole,petiolule,plurifoliate,removed,rounded,ruit,seudostipule,spaced,specimen,stamen,ste,stolo,subtending,tall,tamen,tem,tri-,truncate,tube,unit,unwinged,vary,wing,yellow,ympodial	age,arrangement,articulation,branching,capitate,colour,form,growth,height,inflorescence,leaf,length,number,ovary,placement,pseudostipule,shape,spacing,stolon,texture,type
259	wfo-0001028920	success	152	101	84	68	17	0.553	.25,.5,0.2-1,0.5-1,0.8-1.1,1-1.2,1-1.5,1-2.4,1-3,2-2.5,3-3.5,6-6.5,abaxially,acute,adaxially,anther,anthesi,apex,arachnoid,arachnoid-pubescent,area,attenuate,bark,base,broadly,brownish,calyx,cm,congested,conical,corolla,dendritic,dense,difoliate,elliptic,felty,filament,fruiting,glabrate,glabrous,globose,green,leaf,lobed,long-styled,minutely,mm,nearly,obovate,occasionally,opposite,ovary,ovoid-reniform,papillose,pedicel,petiole,pitted,pore,poricidal,pubescence,pubescent,shape,shaped,short-styled,shrub,simple,size,small,soon,stem,stigma,style,surface,tear-drop,tip,tree,trichome,tube,tuft,unifoliate,uniseriate,unit,white,x	1.5-2,2-7,3-15-flowered,3-4,5-9,6-15,acuminate,axil,ba,berry,brown,closely,cucullate,dark,decurrent,deflexed,deltate,densely,dia,differing,eaf,edicel,eed,ellipsoid,erect,exserted,fleshy,flower,free,geminat,gray-brow,later,lateral,lightly,lobe,lon,long,lower,main,major,middle,minor,nflorescence,obovoid,older,overlappin,pair,planar,portion,present,ruit,scar,somewhat,spaced,sparsely,strongly,styl,tall,tapering,thick,tub,ud,vein,widest,winged,woody,ympodial,young	colour,diameter,form,fruit,geminate,gray-brown,growth,hair,height,inflorescence,length,plant,position,seed,structure,sympodial,texture
260	wfo-0001028929	success	210	120	99	111	21	0.471	.7,.9,/5,0-10,0.1,0.2-0.3,0.2-0.4,0.3-0.6,0.5-2,0.7-1,0.7-2,1-1.1,1.5-2.4,2-3,2-4,2-6,2.2-2.3,2.5-4,2.7-3,3-20,4-6,5-25,5-6,5-7.5,6-8,8-10,abaxial,acute,adaxial,anther,apart,apex,bark,base,berry,branched,calyx,chartaceous,cm,connivent,cuneate,densely,diameter,dull,elliptic,elongating,flattened-reniform,flower,fruit,fruiting,glabrescent,glabrous,hair,inflorescence,lateral,leaf,length,lobe,lobed,long,margin,maturity,midpoint,mm,obovate,obtuse,older,orange-brown,pale,patch,pedicel,per,petiole,poricidal,porrect,prickle,ray,red,red-brown,red-green,sessile,shrub,simple,sometimes,spherical,stalked,stellate-pubescent,stem,style,surface,tapering,tip,trichome,variously,way,white,wide,yellow,yellow-green	-2,-2/3,.5,0,0-1,0-20,0-3,0.15-0.3,0.2-0.8,0.4-0.8,0.5-1.5,0.8-1,1,1-3,1/2,1/4-1/3,2-9,2/3-3/4,3-4,5-merous,7-9,abaxially,acicular,alyx,apar,ape,apically,apparently,articulated,blade,cell,concolorous,curved,difoliate,discolorous,distance,drying,eaf,eed,equal,erect,extending,filament,foliaceous,free,geminat,gently,glabrou,gra,infructescence,lon,long-styled,longer,lower,mature,midvein,minute,minutely,narrow-deltate,narrow-ovate,nflorescence,oblong,obtu,occasionally,one,open,orolla,oung,outline,pair,peduncle,pendulous,perfect,pericarp,perpendicular,pit,portion,prickl,prickly,primary,raised,reticulate,rounded,ruit,scar,short-styled,side,slender,small,smooth,spaced,spreading,stalk,staminate,stellate,straight,subsessile,tamen,terete,tertiary,time,tube,unarmed,unit,usually,vary,vein,venation,visible,woody,ympodial	branching,colour,corolla,form,gray,growth,height,number,ovary,plant,presence,present,seed,shape,size,spacing,staman,texture,type,width,young
261	wfo-0001028963	success	197	116	96	101	20	0.487	.5,0-0.4,0.1,0.1-0.25,0.15-0.3,0.3-0.6,0.3-0.7,0.3-1,0.45-0.6,0.6-0.9,0.8-1.8,0.9-1.5,1.5-2,1/5,2-2.3,2-4,2.4-2.8,3-4.5,3.5-4.2,4-10,5-25,7-8,abaxially,acute,anther,apex,apically,attenuate,base,berry,bright,broad-deltate,calyx,chartaceous,cm,connivent,densely,diameter,dull,entire,evenly,flattened-reniform,flower,fruiting,glabrous,gray-green,green,herb,inflorescence,lanceolate,lateral,leaf,length,lobe,long,margin,maturity,mauve,midpoint,mm,moderately,narrow-cuneate,narrow-elliptic,obtuse,orange,pale,pedicel,per,petiole,poricidal,porrect,purple,ray,red,sessile,shorter,shrub,simple,spherical,stalked,stellate-pubescent,stem,style,surface,tapering,terete,terminal,tip,trichome,unarmed,unbranched,upper,variously,wide,yellow-orange,young	/2,0-2,0.1-0.2,0.3-1.5,0.6-1,1-4,1/,1/4-1/3,1/6,2-3,2-5,2-9,4-8,5-merous,6-10,alyx,apar,ape,apparently,articulated,bark,becoming,blade,brown,cell,concolorous,curved,cuspidat,deltate,difoliate,discolorous,drying,eaf,eed,elongating,equal,erect,eye,filament,free,frui,geminat,glabrescent,gra,herbaceous,infructescence,less,light,lobed,long-styled,longer,lower,mature,naked,narrowly,nflorescence,occasionally,older,one,open,orolla,oung,outline,pair,peduncle,pendulous,perfect,pericarp,pit,portion,primary,raised,ruit,scar,short-styled,slender,slightly,small,smooth,spaced,spreading,stalk,staminate,stellate,straight,subsessile,tamen,tertiary,time,tube,unarme,unit,usually,vary,vein,venation,visible,way,winged,woody,ympodial	branching,colour,corolla,cuspidate,form,fruit,growth,hair,height,number,ovary,plant,position,prickle,seed,shape,staman,texture,type,width
262	wfo-0001028971	success	225	113	92	133	21	0.409	-0.8,.1-0.2,0.1-0.4,0.1-0.5,0.2-0.5,0.25-0.6,0.3-0.6,0.4-0.9,0.8-2.5,1-2,1.5-2.2,1.75-2.5,10-15,2.2-3.5,2.5-3.5,3-14,4-9,5-10,6-8.5,6-9,7-16,acute,anther,apex,articulated,attenuate,base,broad-based,broadly,calyx,campanulate,cm,coarsely,compressed,connivent,densely,dentate,diameter,directed,elongate-deltoid,essentially,extra-axillary,farinaceous,filament,flower,form,fruit,globose,hair,inflorescence,lateral,laterally,leaf,length,lenticular,linear-lanceolate,margin,midpoint,minute,mixture,mm,often,orange,outline,ovate,pedicel,peduncle,perennial,petiole,pore,prickle,pubescent,rachi,ray,reniform-ovate,ripe,sericeous,sessile,simple,spreading-hirsute,stellate,stem,stigma,stipitate,style,thin-textured,trichome,unbranched,variable,white,x,yellow	-1.4,0.25-1.25,0.4-1.5,05-2.5,1-5,1.5-4,1/5-1/2,15-30,2-5,2-foliate,2.5-4.5,2.5-5,20-35,3-5,3-6,4-5,5-15,5-8,6-16,abaxially,acute-,adaxiall,adaxially,along,also,apart,appearance,appearing,armed,ascending,axe,ba,bearing,becoming,blade,branched,capitat,cauline,close,cylindrical,delicate,deltoid,distal,distall,eaf,eed,elongate,entire,erect,felty,felty-pubescent,female-sterile,frequently,geminat,glabrous,grading,growt,inserted,interlobal,invested,lanceolate,largest,later,least,lignescent,like,lobe,lon,long,longer,longest,lower,major,manifestly,maturit,midrib,minutely,much,multiseriate,narrowly,nflorescence,numerous,obtuse,occasionally,one,orolla,other,ovate-apiculate,ovate-lanceolate,pair,per,persistent,pitted,prickly,principal,reduced,round-tipped,ruit,scattered,short,short-stalked,shorter,side,similar,sinus,smaller,sometimes,spaced,sparse,spreadingly,stalk,ste,stellae,stellate-pubescent,surface,tal,tamen,tan,tem,termination,time,tooth-like,truncate,tube,underdeveloped,unit,usually,variously,vary,vein,well-developed,wide,ympodial	abaxial,adaxial,arrangement,articulation,branching,capitate,colour,corolla,distally,growth,height,orientation,ovary,placement,plant,position,seed,shape,staman,texture,type
263	wfo-0001028975	success	163	97	75	88	22	0.46	.2,0.1-1,1,1-3,1-5,1.5-1.8,2.2-6,3-10-flowered,3-3.5,5.5-10,6-6.5,8-9,?,acute,along,anther,area,base,broad,brown,calyx,cm,conical,corolla,dark,decurrent,densely,denser,elliptic,filament,fruit,fruiting,glabrous,globose,golden,green,leaf,length,lobed,long,minor,minutely,mm,nearly,once-furcate,opposite,ovary,ovoid-reniform,pedicel,petiole,pore,pubescent,shaped,shiny,short,shrub,simple,size,slender,small,sparsely,stigma,style,tapering,tear-drop,tip,tree,trichome,tube,uniseriate,varying,vein,white,wide,x	.5,0.5-1,1.2-1.5,1.5-2,3-6.5,5-ribbed,7.5-15,acuminate,anthesi,apart,apex,appearing,bark,beneath,berry,closely,conically,corky,cup-shaped,deflexed,dia,differing,difoliate,eaf,edicel,eed,entire,epidermi,equal,erect,exserted,extension,free,geminat,hyaline,immature,large-celled,late,lateral,like,lobe,lon,lower,main,mainly,major,margin,member,mere,middle,narrowly,nflorescence,obscured,occasionally,older,one,pair,papillo,pitted,poricidal,portion,prominent,pubescenc,raised,reddi,reflexed,remaining,rib,ruit,scar,sinus,slightly,somewhat,spaced,stem,straight,strongly,surface,tall,triangular,tub,ud,unit,upper,widest,woody,ympodial,young	0.5,9,branching,bud,colour,density,diameter,flower,form,growth,hair,height,inflorescence,number,papillose,plant,position,seed,shape,symmetry,texture,width
264	wfo-0001028980	success	168	103	82	86	21	0.488	.5,1-1.2,1.2-3,1.5-1.8,1.5-2,1.5-6,2.5,2.5-5,20-25-flowered,4-5,5-6,6,acuminate,acute,anther,anthesi,apex,bark,base,calyx,capitate,cm,coarsely,corky,corolla,densely,dia,difoliate,dry,elliptic,expanded,filament,flattened-reniform,fleshy,fruiting,furcate,glabrate,glabrous,glandular,globose,green,leaf,long,material,minor,minutely,mm,opposite,ovary,ovate,ovoid,pedicel,petiole,pitted,planar,pore,reddish,reflexed,scar,seed,shaped,sharply,shining,shrub,simple,size,slightly,small,speciman,stigma,style,surface,tall,tear-drop,tree,tube,type,unit,usually,white,woody,x	.1,.75,/3,0.5-1.5,1.2-1.8,3-4,3/4,5-8,6-8,7-12,along,apart,axil,basal,beginning,beneath,berry,black,broadly,clearly,conical,cucullate,deflexed,deltoid,differentiated,differing,drying,eaf,edicel,eed,exserted,extending,f,free,frui,geminat,impressed,incrassate,inflorescenc,lamina,lateral,lenticellat,like,lobe,lobed,lon,lower,m.,main,major,margin,member,middle,nflorescence,occasionally,older,one,pair,pale,paler,papillose,peduncle,pit,poricidal,portion,prominent,pubescent,ruit,scarious,soon,sparsely,stem,strongly,tapering,thick,ti,tip,trichome,ud,uniseriate,vein,way,widest,yellowish,ympodial,young	branching,bud,colour,diameter,flower,form,fruit,geminate,growth,height,inflorescence,length,lenticellate,number,plant,position,pubescence,shape,structure,sympodial,texture
265	wfo-0001028984	success	180	130	107	73	23	0.594	-3,-6,-65,0.5-,1,1-,1-6,1-9,1.2-4,1.5,10-20,15-35,2,2-2.5,2-3,2-4,20-40,3-26,4-30,4-6,4-6.3,7-14,abaxially,abruptly,acuminate,acute,adpressed,age,almost,also,apex,apical,articulated,basal,base,broad,broadly,calyx,campanulate,chartaceous,cm,concave,connective,cordate,densely,diameter,dilated,directed,distally,ellipsoid-fusiform,entire,flower,forked,fruit,glabrous,gland,globose,greenish,hair,lanceolate,laterally,leaving,lobe,long,margin,mm,moderately,narrowed,obconical,obtuse,often,ovate,ovoid,pale,pedicel,pedicellar,peduncle,petiole,pilose,pore,presence,puberulent,puberulent-pubescent,pubescent-pilose,purple,rachi,radiu,rarely,remnant,shrub,simple,small,sparsely,stigma,strongly,style,subcoriaceous,tip,tree,truncate,turning,two,unbranched,unknown,violet,x,yellow	-14,-2,-2.5,-9,1-1.7,1-2,1-2.5,12-20,2-,2-16,3-10,3-28,3-6,4-5,4-7,4-foliat,5,5-10,8-15,absen,adaxially,aggregate,apart,ape,axe,blade,cell,color,eaf,eed,eglandular,equalling,especially,exceeding,fleshy,glandular-puberulent,lon,longer,lower,minutely,near,nflorescence,nther,orolla,papillose,perfect,pilo,possibly,present,pubescent-pilo,ripe,ruit,shorter,slightly,spaced,stamen,stone,swelling,tal,tem,thecae,time,tomento,tomentose,toward,triangular,tube,ud,unit,unknow,vary,wide,ympodial	abaxial,adaxial,anther,articulation,branching,bud,colour,corolla,form,growth,height,inflorescence,leaf,length,ovary,plant,seed,shape,stem,symmetry,texture,theca,type
266	wfo-0001028997	success	136	124	96	40	28	0.706	.5,0.5-0.7,0.5-1,0.5-1.5,0.8-1.1,1-1.5,2-2.5,2-3.5,20-50-flowered,3-4,4-10,4-angled,5-6,6-10,acute,anther,anthesi,apex,appearing,area,attenuate,bark,base,berry,branched,broadened,calyx,cm,conical,coriaceous,corolla,cucullate,deflexed,difoliate,dry,drying,elliptic,elliptic-obovate,erect,exserted,filament,filiform,flattened-reniform,fragrant,fruiting,glabrous,globose,golden,green,height,incrassate,later,leaf,lobe,lobed,many,margin,matte,merely,minutely,mm,mustard,nearly,opposite,ovary,pale,papillose,pedicel,petiole,pitted,pore,quadrate,revolute,scar,shaped,shiny,shrub,specimen,stem,stigma,strongly,style,surface,tan,tear-drop,terminal,thickened,time,tip,trifoliate,tube,unknown,white,x,yellow,young	1-1.2,3.3.5,4-4.5,6-7,abaxially,adaxially,apar,ba,dia,eaf,edicel,eed,free,geminat,glabrou,greenish-brow,lateral,lon,long,lower,main,middle,nflorescence,older,pair,partially,pericarp,poricidal,portion,ruit,spaced,styl,thick,tub,ud,unevenly,vein,widest,woody,ympodia	abaxial,adaxial,apart,branching,bud,colour,diameter,exsertion,flower,form,fragrance,fruit,greenish-brown,growth,inflorescence,length,number,plant,position,seed,shape,spacing,structure,sympodial,texture,type,unit,width
267	wfo-0001029003	invalid_json	207	134	106	101	28	0.512	0-6,0.5,1-2,1-3,1.2-1.9,1.2-2.5,1.5-2.3,11-32,12.2-30,13-36,2.5-10,3,3-20,3-5,3.5-7.5,4-8,5,5-10.5,5-12.5,7-15.5,7-9,9-14,abaxially,adaxially,anther,berry,blade,blue-violet,brownish,cell,chartaceous,cm,condition,conical,corolla,covering,diameter,drying,end,filament,flower,forked,fresh,fruit,glabrous,green,green-white,greenish,hair,hair-like,herb,homostylous,interjected,lanceolate,lateral,leaf,leaflet,light,like,long,make,medium,membranous,minute,mm,mottled,mucilaginous,odd-pinnate,one,ovoid,pale,pedicel,peduncle,pentagonal,petiole,placed,plant,pore,poricidal,pubescent,purple,ripe,rotate,seed,size,sparsely,stem,stigma,straight,style,subcapitate,subglabrous,terminal,testal,thick,throughout,tip,tuber,typically,usually,violet,wall,wet,whitish,wide,x	0.3-0.5,0.4-3,1,1-10,1-2.5,1-5,2-6,2.5-7.5,5-merou,absent,acumen,acuminate,ag,alyx,apart,apex,apparently,articulated,attenuate,axe,axillary,base,bud,capitat,ciliate,connivent,decreasing,digestion,distal,dorsally,eaf,edge,eed,elliptic,elongated,enzyme,equal,erec,especially,exceeding,flat,folded,fourth,geminat,generally,glabrou,gradually,hal,half,highly,honeycomb-shaped,larger,lengthening,living,lobe,lower,margin,middle,nflorescence,obtuse,orbicular,orolla,ovate,pair,perfect,petiolule,pigmentation,plurifoliate,prostrate,proximal,rarely,ray,removed,rounded,ruit,secondary,sessile,seudostipule,slightly,slit,sometimes,spaced,specimen,stamen,ste,stolo,subequal,subtending,symmetrical,tall,tamen,tem,toward,tri-,tube,unit,vary,white,wing,yellow,ympodial	'',5-merous,[,``,arrangement,branching,calyx,capitate,characteristic,colour,form,glabrousnes,growth,height,inflorescence,length,number,ovary,placement,pseudostipule,shape,staman,stolon,texture,type,value,{,}
268	wfo-0001029006	success	217	168	146	71	22	0.673	-+,0.2,0.4-2.5,0.5,0.5-2,0.5-4,1,1-1.5,1-5,1.2-1.5,10,10-20,2-3,3.5-4,5,7-8,<,>,abaxially,acuminate,acute,adaxial,age,along,anther,anthesi,apex,area,articulated,asymmetrical,axi,axil,base,berry,beyond,bilobed,blackish,branched,c.,cell,chartaceous,cm,connivent,corolla,deeply,dense,diameter,ellipsoid,elliptic,entire,exserted,extending,filament,filiform,flattened,flower,fruiting,glabrous,globose,green,groove,growth,inflated,inflorescence,lamina,later,lateral,leaving,lengthening,lobe,lobed,long,loosely,lower,many,margin,membranous,midrib,minutely,mm,narrowly,nearly,new,nodding,oblique,occasionally,often,pale,papillate,pedicel,peduncle,peg,pentagonal,per,perfect,petiole,pinnatifid,pitted,pore,poricidal,puberulent,pubescent,purple,purplish,reaching,reddish,reniform,ripe,rotate-stellate,sagittate,simple,sleeve,slit,small,sometimes,somewhat,sparsely,spreading,stem,stigma,strongly,style,surface,tan,terminal,testal,time,tiny,tip,trichome,truncate,tube,tuft,uniseriate,upper,usually,variously,vein,vine,violet,way,white,within,x,young,zig-zag	.5,1-4,1.8-2.2,1/3,2-6,2.5,4-6,5-6,5-merou,50,7-9,adaxiall,ag,alyx,apar,ark,basal,black,bright,broadest,calyx,clavat,conical,deltate,depending,drying,eaf,eed,elongate,free,growing,ilament,intramarginal,irregular,irregularly,keeled,markedly,minute,nflorescence,obvious,older,one,orolla,pair,part,pendan,pericarp,planar,plurifoliat,portion,primary,puberulen,ruit,scar,shiny,size,smaller,spaced,strong,sunligh,tem,thin,twinin,twining,ud,unit,variable,vary,widest,woody,ympodial	5-merous,adaxially,arrangement,bark,branching,bud,clavate,colour,form,fruit,hair,leaf,length,number,ovary,position,seed,shape,symmetry,texture,type,width
