	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
36	wfo-0001026267	success	162	111	80	82	31	0.494	0.5-1,0.6-1.7,0.7-1.1,1-1.2,1-2.6,1.5-2,2.5-3,20-30-flowered,3-15,5-7,8-10,acuminate,acute,anther,apex,attenuate,base,berry,blackish,body,bright,broadly,calyx,cm,corolla,cuneate,densely,dia,distally,drying,except,filament,flattened-reniform,glabrous,globose,green,greyish-green,incrassate,larger,lavender,leaf,lobe,long,margin,minutely,mm,narrowly,occasionally,often,ovary,ovate,pair,pale,pedicel,petiole,pitted,pitting,pubescent,ripening,scattered,shrub,simple,slightly,small,sparsely,stem,straight,style,surface,tan,tinge,tree,triangular,trichome,tuft,uniseriate,vein,white,x,yellow-green	.25,.5,0.1-1,1-1.5,1-4,1.5-2.3,3-6.1,3.2-8.6,4-8,8.5-15,anthesi,axil,ba,bark,beginning,beneath,closely,crateriform,decurrent,deflexed,depressed,differing,difoliate,distinct,eaf,edicel,eed,exerted,free,fruiting,geminat,greenish-white,hard,inflorescenc,lateral,lobed,lon,longinflorescence,lower,main,major,maturity,middle,minor,nearly,older,one,opposite,overlapping,papillo,papillose,pore,poricidal,portion,quickly,raised,reflexed,remaining,rough,ruit,scar,scarious,shaped,size,slender,softening,soon,spaced,stigma,tall,tapering,tear-drop,tip,tube,ud,unit,widest,wing,winged,woody,ympodial,young	0.25,1,abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,history,inflorescence,length,life,midvein,na,peduncle,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation
37	wfo-0001026279	success	248	96	80	168	16	0.323	-11.4,-2.9,-34.3,-5.9,0.2-0.4,0.9-1.8,1-1.4,1-10,1-3.5,1.1-1.6,1.1-1.9,1.5-1.8,11.5-19.7,3-4,3.1-4.2,3.4-5.2,8,8.5-10.5,adaxially,anther,apex,attenuate,base,berry,black,branched,brown,bud,cm,conical,corolla,cuneate,dark,diameter,drying,elliptic,entire,fleshy,flower,fruit,glabrescent,granular,grayish,grayish-green,green,lanceolate,lavender,leaf,length,lilac,many,margin,mm,narrowly,obovate,orbicular,pale,pedicel,peduncle,petiole,plant,rachi,reticulate-punctate,scabridulous,scabrous,short,shrub,simple,stem,style,surface,time,tomentose-pubescent,tree,unarmed,white,whitish,x,yellowish,yellowish-tan	-4,/14-1/8,0.25-0.4,0.8-2.3,0.9-1,1.5-3,1.7-2.3,1.9-3,1.9-3.2,1/2,14-27,2.4-3.2,2.5-3.2,2.6-4.8,2/3,3.1-3.6,3.5-7.8,3.8-5.1,4-7.5,5-200,5-8,8-11,9-22,abaxially,accrescent,acuminate,acute,adaxiall,ag,anthesi,apart,apparently,appearing,appressed,ark,around,articulated,axe,axillary,ba,blade,blunt-tipped,branch,calyx,capitate,chartaceous,closely,completely,covering,cylindrical,deltoid,dendritic-echinoi,dendritic-echinoid,dense,directed,distally,due,eaf,earl,echinoi,echinoid,edge,eed,elongated,enveloping,equal,evident,exerted,expanded,farinose,few-rayed,filament,free,fruiting,glabrescen,glabrous,globose,hair,half,immature,inserted,lateral,lengthening,lobe,lobed,long,long-stalked,longer,longitudinal,longitudinall,lower,m.,main,mature,midrib,minute,mixed,multangulate,multangulate-pubescent,multiseriate,nflorescence,oblong,occasional,occasionally,often,older,open,orolla,ovate-lanceolate,overlapping,partly,perfect,plurifoliate,pore,poricidal,porrect-stellate,present,prominent,pseudo-terminal,pubescence,rounded,ruit,scattered,secondary,semi-ovate,sessile,short-,short-decurrent,short-stalked,side,slightly,slit,slowly,somewhat,spaced,splitting,stalk,stamen,stellate,stigma,subcampanulate,subcoriaceous,suborbicular,subsessile,sulcate,suture,tall,tamen,tertiary,thickened,thin,thin-stalked,tip,tomentose,tube,ud,unarme,unit,unwinged,upper,usually,vary,vein,way,wide,yellow,ympodial,young	abaxial,arrangement,bark,characteristic,colour,form,growth,height,inflorescence,ovary,pseudoterminal,seed,shape,texture,type,ye
38	wfo-0001026299	success	239	127	104	135	23	0.435	-0.8,-3.5,0.25-0.5,0.4-0.5,0.5-0.6,0.5-0.7,0.5-1,0.5-2.5,0.8-1,1,1.1-1.7,1.8-2,2-locular,2.2-3.2,5-20,7-12,acute,almost,anther,apex,articulated,basal,base,basiscopically,beneath,bracteate,broadly,brown,calyx,cell,cm,corolla,crenate-serrate,dark,decurrent,densely,diameter,distal,ebracteate,elliptic,entire,erect,filament,flower,fruit,glabrous,glandular,globose,green,hair-like,half,imparipinnate,inflorescence,interrupted,irregularly,jequetepeque,lanceolate,lateral,leaf,lobe,lobed,margin,middle,minute,minutely,mm,nearly,node,oblique,obovate,often,outgrowth,ovary,pale,pedicel,peduncle,perennial,petiole,primary,prostrate,pseudostipule,pubescent,rachi,regularly,short,silky,simple,sparsely,spreading,stem,stripe,style,surface,tall,tertiary,testa,trichome,truncate,variously,vein,velvety,wall,white,yellow	--,-1,-10,-2.5,-5,.5,0-8,0.1-0.2,0.1-0.25,0.1-0.4,0.1-0.5,0.15-0.2,0.2-0.25,0.2-1,0.3-0.4,0.4-2,0.5,0.6-2,0.7-3.5,0.8-0.9,0.9-1,1-1.4,1-celled,1.2-1.6,1.2-5,1.5-,1.5-2.3,2-4,2-6,2-foliate,2.5,2.5-7,25,3-,3.5-10,5,5-15,6-20,abaxially,absent,abundant,acroscopically,adaxially,along,angled,anthesi,apical,appearance,appendage,approximately,axi,berr,bract,capitate,change,chota,column,conical,could,crenat,developed,diamete,eaf,edicel,eed,eglandular,exserted,fruiting,give,gree,hal,head,herb,interjected,intermixed,internode,investing,lacking,larger,leaflet,less,like,lon,long,long-acuminate,longer,loosely,lower,marañón,maturity,mixture,multicellular,narrowly,nflorescence,occasionally,pair,patent,pentagonal,petiolule,population,present,pubescence,purple,reflexed,rest,ruit,scarcely,scattered,secondary,sessile,size,sparse,staminal,sterile,stigma,stout,straight,tem,terminal,thick,tip,toward,tube,ud,unicellular,uniseriate,unit,usually,valley,way,weak-walled,wide,winged,woody,ympodial	1.5-10,abaxial,adaxial,arrangement,branching,characteristic,colour,form,growth,height,history,length,life,midvein,na,plant,reproduction,seed,shape,staman,texture,unarmed,venation
39	wfo-0001026305	success	135	80	51	84	29	0.378	0.2-1,0.5-2,0.6-1,0.7-1,1-1.5,2-2.5,2.5-3,4-4.5,5-7,6-9,7-9,abaxial,acute,anther,apex,attenuate,base,calyx,cm,corolla,deflexed,deltate,elliptic,filament,glabrous,globose,green,greenish-white,leaf,lobe,margin,minutely,mm,ovary,ovoid-reniform,pair,pale,pedicel,petiole,pitted,pubescent,rounded,shrub,simple,stem,style,surface,tan,unifoliate,vein,x	.25,/4,0.25-0.5,1.3-1.5,2-6-flowered,3-8.5,7-16,abaxially,adaxially,along,anthesi,apical,area,ba,bark,beige-tan,berry,closely,congested,conical,dark,dendritic,densely,dia,difoliate,drying,eaf,edicel,eed,exserted,free,fruiting,geminat,glabrate,interlocking,knob-like,lamina,lateral,leaf-opposed,like,lobed,lon,long,lower,main,middle,midrib,minute,nflorescence,occasionally,older,overlappin,papillose,planar,pore,poricidal,portion,projection,reddish-brow,ruit,scar,scattered,shaped,shining,slender,spaced,sparsely,stigma,strongly,styl,tall,tear-drop,tip,trichome,tub,tube,ud,unit,visible,way,widest,woody,ympodial,young	0.25,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,history,inflorescence,length,life,midvein,na,peduncle,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation
40	wfo-0001026307	success	193	148	128	65	20	0.663	.3,.5,.6,.8,0.2–1.5,0.4,0.5–0.6,0.5–0.7,0.5–5.0,0.6,0.8–0.9,0.8–2,1.0–1.2,1.0–2.0,1.0–2.4,1.0–2.5,2.0,2/3,3.0–4.0,3.5–7.0,35–45,3–8,3–8-celled,4–5.7,5–7,8–12,9,abaxial,acute,acute-acuminate,adaxial,anther,apex,appressed,articulated,base,berry,black,broadly,calyx,cell,central,clavate,cm,corolla,cuneate,cylindrical,decurrent,densely,diameter,ellipsoid,end,entire,eye,filament,flattened-reniform,flower,free,fruit,fruiting,glabrous,glandular,globose,green,growth,herb,hilum,internodal,lateral,length,lobe,lobed,margin,membranous,minutely,mm,narrower,narrowing,one,outline,ovary,ovate,pair,paler,pedicel,peduncle,pentagonal,per,petiole,portion,positioned,primary,pubescent,purple,purple-yellow,reflexed,ripe,scar,shallowly,shape,shrub,simple,slightly,sparsely,spreading,stellate,stem,stigma,stone,straight,style,sub-laterally,surface,testal,tinged,tip,toward,trichome,tube,turning,undulate,unequal,uniseriate,variable,vein,white,yellow,yellow-green	.0–1.2,.5–4.0,0.2–0.5,0.8–5,1.0–1.5,1–3-celled,1–6-celled,2.0–3.0,2.0–3.5,2.6–13,5-merous,abaxially,adaxially,age,angled,anthesi,apar,becoming,beyond,cone,difoliate,eaf,eed,exerted,facing,geminat,gradually,later,lengthening,like,long,longer,lower,middle,new,nflorescence,papillat,perfect,pore,poricidal,recurved,reflexe,restricted,ruit,shallow,shorter,side,slit,spaced,ste,strongly,tal,tem,three,translucent,triangular,two,ud,unevenly,unit,upper,vigorous,weak-stemmed,wide,ympodial	apart,arrangement,bud,characteristic,colour,form,height,inflorescence,leaf,lobing,na,number,papillate,plant,position,seed,spacing,texture,width,ye
41	wfo-0001026317	success	169	91	71	98	20	0.42	0.3-1.2,0.5,0.5-0.6,0.8-1,1-1.2,1-1.5,2-2.5,2-4,3-3.5,4-5,6-8,abaxially,acuminate,acute,anther,apex,attenuate,base,berry,branched,bright,brown,calyx,clonal,cm,conical,corolla,dark,dendritic,densely,diameter,elliptic,entire,filament,flattened,glabrous,globose,growth,inflorescence,internodal,lobe,many,margin,minutely,mm,narrowly,orange,ovary,pale,pedicel,peduncle,per,petiole,pitted,plant,pubescent,rachi,red,reniform,shrub,simple,sparsely,stem,style,surface,terminal,time,triangular,white,x,yellowish	.5,/4,0.25-1,0.5-0.8,0.5-1,0.6-,0.7-0.9,1-5.7,10-12,2-,2.5-10,3,3-foliate,3.5-15,50-200,6x,?,absent,adaxially,age,anthesi,apart,apically,approximately,bark,capitate,closely,correlated,deltate,dense,distally,drying,eaf,eed,em,erec,erect,essentially,exerted,extremely,flower,found,free,fruiting,geminat,halfwa,lamina,lengthening,less,like,lobed,longer,lower,maturity,new,nflorescence,nodding,occasionally,often,packed,pair,papillat,papillate,perfect,pericarp,planar,plane,population,pore,poricidal,portion,primary,pubescen,pubescence,pulp,reflexed,ruit,scar,shiny,slightly,slit,sticky,stigma,straight,swollen,thin,tip,toward,trichome,tube,ud,uniseriate,unit,variable,vein,way,woody,ympodial	2,abaxial,adaxial,arrangement,branching,characteristic,colour,form,fruit,height,history,leaf,length,life,na,seed,shape,staman,texture,unarmed
42	wfo-0001026335	success	157	101	75	82	26	0.478	.5,0.25-0.5,0.5-1,0.6-1,1,1-1.5,1-2,1-4,1.5-2,10-20,2,2-3,2-4,4-5,5-15,acuminate,acute,anther,apart,apex,articulated,base,branched,calyx,chartaceous,cm,cuneate,deltate,dense,densely,diameter,elliptic,elliptic-ovate,entire,erect,filament,flattened,flower,forked,fruit,glabrescent,glabrous,globose,green,hair,held,leaf,lobe,margin,mm,pedicel,peduncle,petiole,probably,pubescence,pubescent,rachi,reticulate,ripe,rounded,shrub,simple,spaced,stellate,stellate-pubescent,stem,style,surface,tip,unripe,vein,white,whitish,x,yellowish	.5-3.5,0.1-0.3,0.8-1.3,1-3,1.5-4,10-30,2-7.5,3-18,3-5,5-,5-7,7-8,abaxially,accrescent,adaxiall,adaxially,ag,apparently,axe,ba,blade,capitat,connivent,covering,curved,cylindrical,directed,distally,eaf,eed,equal,especially,frui,fruiting,geminate,glandula,glandular,lanceolate,large,leaf-opposed,like,long,longitudinal,lower,many-foliate,midpoint,moderately,much,multangulate,nflorescence,oblong,often,opening,orolla,paired,perfect,pore,ray,ruit,scattered,sessile,slightly,slit,smaller,sometimes,ste,stigma,straight,subtending,tal,tamen,tem,time,toward,tube,unit,uprigh,usually,vary,wide,yellow,ympodial	abaxial,adaxial,arrangement,branching,characteristic,colour,corolla,form,growth,height,inflorescence,length,midvein,na,ovary,plant,primary,pseudostipule,seed,shape,staman,tertiary,texture,unarmed,upright,venation
43	wfo-0001026343	success	221	115	96	125	19	0.434	-4,0-2,0-4,0-40,0-5,0.05-0.5,0.45-1,0.5-1.5,1-2,1.3-1.7,1.8-2.2,1.8-3,1/3,2-3,2-3.2,2-6,2.2-3.2,3-4,3-5,5.5-9,abaxial,acute,adaxial,anther,apex,apparently,articulated,base,berry,branched,broadly,calyx,chartaceous,cm,cream,cuneate,dark,deltate,densely,diameter,dull,erect,faint,filament,flattened-reniform,fruit,glabrescent,green,green-brown,infructescence,lateral,leaf,length,lobe,lobed,long,lower,margin,marking,maturity,mauve,midvein,mm,orange,orange-brown,ovate,pair,pale,pedicel,peduncle,per,petiole,plant,prickle,primary,purple,rounded,shrub,small,sparsely,spherical,stellate-pubescent,stem,style,surface,tertiary,tree,unarmed,upper,vein,venation,visible,weakly,wide,yellow,young	-1,-1.5,-15,-3.5,-7,.5,/2,/5,0,0-10,0.05-0.2,0.1-0.2,0.15,0.2,0.2-0.3,0.2-0.7,0.3,0.5,0.8-1.5,1-3,1-4,1.5-2,1.5-2.5,1/,1/4-2/3,1/5,10-30,2-4,2-5,2-8,2.5-8,3.5-4.5,5-10,5-merous,6-9,7-12,7-14,7-8,7-9,abaxially,acuminat,alyx,andromonoecious,apar,apart,apically,bark,blade,brow,concolorous,connivent,curved,distal,distance,drying,eed,elliptic,elongating,equal,extending,flattened,flower,free,fruiting,glabrous,hermaphrodite,heterostylous,less,lobing,lon,long-styled,longer,lowermost,mature,midpoint,moderately,multangulate,narrow-deltate,nflorescence,obtuse,older,one,open,orolla,oung,pendulous,pericarp,plurifoliat,poricidal,porrect,portion,prickl,prickly,ray,reddish,reduced,reflexed,ruit,scar,secondary,sessile,short-styled,side,smooth,sometimes,spaced,spreading,stalk,stalked,staminat,stellate,stout,tamen,tapering,terete,time,tip,trichome,tube,unit,variously,vary,way,woody,ympodial	5.5,arrangement,branching,characteristic,colour,corolla,false,form,growth,height,inflorescence,na,ovary,pseudostipule,rachi,seed,shape,staman,texture
44	wfo-0001026352	invalid_json	209	111	84	125	27	0.402	.3,.5,0.5,0.5-0.8,0.5-1,0.5-3,0.7-2,1-2-celled,1.2-1.7,1.5,10+,3-15,4-4.5,5-6,7-9,?,acuminate,acute,anther,apex,base,berry,blue,branching,broadly,calyx,chartaceous,cm,cordate,corolla,deltate,densely,diameter,ellipsoid,entire,filament,flattened,glabrous,globose,green,growth,immature,impressed,inflorescence,leafy,length,lobe,long,many,margin,membranous,mm,narrowly,outline,ovate,pair,pedicel,peduncle,per,petiole,pink,primary,pubescent,rachi,reniform,shallowly,shoot,short,simple,stem,style,surface,terminal,time,trichome,truncate,unspecified,vein,vine,violet,weak,white,woody,yellowish	0.5-1.5,0.6-,0.9-1,1-,1-1.5,1-10,1.5-2,1.5-4.6,12-60,2,2-3-celled,3.5-9,5-merou,6-7,<,abaxially,adaxiall,ag,almost,alyx,angle,anthesi,antrorsely,apart,apparently,appearance,arising,articulated,articulation,axi,bark,basal,bending,branch,brown,capitate-truncate,cell,conical,curved,deciduous,denser,discolorous,eaf,eed,evenly,eventually,expanded,exserted,few-celled,flower,free,fruiting,giving,greenish,half,heigh,herbarium,ilament,inflorescenc,irregularly,junction,lamina,large,largest,leave,leaving,lengthening,like,lobed,lower,mature,minutely,near,nearly,new,nflorescence,older,orolla,pale,papillate,papillo,peg,perfect,pericarp,plurifoliat,point,pore,poricidal,portion,principal,reflexed,rest,revolute,right,ruit,scar,seen,shiny,sleeve,slit,small,spaced,sparser,specimen,spreadin,spreading,stellate,stigma,straw-colored,strongly,tem,thin,third,tip,tub,tube,tuberculate,ud,uniseriate,unit,upper,vary,wide,widest,ympodial	'','pale,[,],``,abaxial,adaxial,arrangement,characteristic,colour,form,fruit,height,leaf,midvein,na,ovary,plant,pseudostipule,seed,shape,staman,texture,unarmed,value,{,}
45	wfo-0001026352	success	214	104	87	127	17	0.407	.3,.5,0.5,0.5-0.8,0.5-1,0.5-3,0.7-2,1-2-celled,1.2-1.7,1.5,10+,3-15,4-4.5,5-6,7-9,?,acuminate,acute,anther,apex,base,berry,blue,branching,broadly,calyx,chartaceous,cm,cordate,corolla,deltate,densely,diameter,ellipsoid,entire,filament,flattened-reniform,form,glabrous,globose,green,growth,immature,impressed,inflorescence,leaf,leafy,length,lobe,long,many,margin,membranous,mm,narrowly,outline,ovate,pair,pale,pedicel,peduncle,per,petiole,pink,primary,pubescent,rachi,shallowly,shiny,shoot,short,simple,stem,style,surface,terminal,time,trichome,truncate,unspecified,vein,vine,weak,white,woody,x,yellowish	0.5-1.5,0.6-,0.9-1,1-,1-1.5,1-10,1.5-2,1.5-4.6,12-60,2,2-3-celled,3.5-9,5-merou,6-7,<,abaxially,adaxially,ag,almost,alyx,angle,anthesi,antrorsely,apart,apparently,appearance,arising,ark,articulated,articulation,axi,basal,bending,branch,brown,capitate-truncate,cell,conical,connivent,curved,deciduous,denser,discolorous,eaf,eed,evenly,eventually,expanded,exserted,few-celled,flower,free,fruiting,geminat,giving,greenish,half,heigh,herbarium,ilament,inflorescenc,irregularly,junction,lamina,large,largest,leaving,lengthening,like,lobed,lower,mature,minutely,near,nearly,new,nflorescence,older,orolla,papillate,papillo,peg,perfect,pericarp,plurifoliate,point,pore,poricidal,portion,principal,reflexed,rest,revolute,right,ruit,scar,seen,sleeve,slit,small,spaced,sparser,speciman,specimen,spreadin,spreading,stellate,stigma,straw-colored,strongly,tem,thin,third,tip,tub,tube,tuberculate,twining,ud,uniseriate,unit,upper,vary,violet,widest,yellow,ympodial	abaxial,adaxial,arrangement,characteristic,colour,fruit,height,midvein,na,ovary,plant,pseudostipule,seed,shape,staman,texture,unarmed
46	wfo-0001026379	invalid_json	219	131	109	110	22	0.498	-4.5,0.2-0.4,0.7-1,0.7-2.5,0.8-1.2,0.9-1.2,1-1.7,1-10,1-2,1.3-2.1,1.5-2.3,1.8-2.6,1.9-3.4,1/2,13,2-7,2.6-3.7,2/3,4.1-7,5.3-10.2,50-450,8-13,8-15,8.3-10,abaxially,acute,adaxially,along,anther,apart,apex,articulated,attenuate,bark,basal,base,branch,branched,brown,calyx,closely,cm,conical,corolla,dark,dendritic-echinoid,densely,diameter,dried,echinoid,echinoid-pubescent,ellipsoid,entire,filament,finely,flower,fruit,globose,granular,gray-brown,grayish,growth,hair,leaf,length,lobe,long-attenuate,many,margin,minutely,mm,multangulate,multangulate-pubescent,nearly,obovate,ovate,pale,pedicel,peduncle,persistently,petiole,pitted,plant,porrect-stellate,rachi,reniform,rich,scabrous,semi-ovate,shrub,simple,small,spaced,stellate-,stellate-tomentose,stelliform,stem,stigma,style,terete,time,tomentose-pubescent,tree,upper,velutinous-pubescent,violet,whitish,x,young	0.2-0.38,1-3.7,1.7-4.9,1.8-3.2,1.8-5,2-2.8,2.4-5.1,2.9-4,3-11,3/4,4-5,6-10.6,8-29,9-14,accrescent,adaxiall,ag,anthesi,apparently,around,axillary,ba,berry,blade,blunt-tipped,capitat,chartaceous,completely,covering,cylindrical,directed,distal,distally,eaf,echinoi,edge,eed,enveloping,evident,farinose,few-rayed,fleshy,free,fruiting,glabrous,hig,included,inserted,lacking,large,lateral,lengthening,line,lobed,long,lower,m.,main,mature,midrib,minute,mostly,multangulat,nflorescence,oblong,obtuse,often,older,orolla,ovate-lanceolate,partly,perfect,plurifoliate,pore,poricidal,present,pubescen,rather,recent,ruit,runk,scattered,sessile,short-stalked,side,size,slit,sometimes,somewhat,sparse,stellate,stellate-pubescent,suture,tamen,testa,thin,tip,translucent,tube,ud,uneven,unit,usually,vary,vein,vestigial,way,whitish-brown,yellow,ympodial	'',[,],``,arrangement,bud,capitate,characteristic,colour,form,height,inflorescence,ovary,pubescent,seed,shape,staman,surface,texture,value,{,}
47	wfo-0001026400	invalid_json	187	128	104	83	24	0.556	0.2-0.8,0.4-1,0.5-1.2,1-10,1-2,1.7-2.2,10-18,12-27,3.4-4.8,30-55,4-7,5-7,6.5-20,8-12,9-13,abaxially,acuminate,acute,adaxially,anther,apart,articulated,asymmetric,attenuate,axillary,base,basiscopic,berry,blue,brownish,bud,cell,cm,condition,coriaceous,corolla,covering,dark,deep,diameter,distal,drying,elliptic,filament,finely,flower,forked,fresh,fruit,generally,glabrescent,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,high,lateral,leaf,light,lilac,linear,lobe,long,make,mm,moderately,mucilaginous,odd-pinnate,ovoid,pedicel,peduncle,petiole,plant,puberulent,pubescent,purple,ripe,rounded,seed,sessile,short,side,simple,spaced,stripe,style,subtending,terminal,testal,thick,throughout,tip,tissue,typically,usually,wall,wet,white,whitish	0.5-1,0.7-1.1,1.3-2.6,10-28,13-30,2-6,2-8,2.4-5.9,3-6,3.5-5.9,5-merou,6-13,6-15,acumen,adaxiall,ag,alyx,apex,apparently,axe,blade,capitat,clavate,connivent,decreasing,decurrent,digestion,dorsally,eaf,edge,eed,enzyme,erec,exceeding,flat,folded,geminat,glabrou,gree,hal,homostylous,honeycomb-shaped,interjected,lanceolate,leaflet,lengthening,living,lower,nflorescence,orbicular,orolla,ovate,pair,pentagonal,perfect,petiolulate,plurifoliate,pore,poricidal,removed,ruit,semi-stellate,seudostipule,size,slightly,slit,specimen,stamen,stigma,straight,subequal,tall,tamen,tem,toward,tri-,tube,unit,unwinged,vary,x,yellow,ympodial	'',2,[,``,arrangement,calyx,characteristic,colour,form,growth,height,inflorescence,length,margin,ovary,pseudostipule,shape,staman,stem,surface,texture,value,{,}
48	wfo-0001026406	success	219	137	118	101	19	0.539	.2,.5,0-3,0-30,0-5,0.4-0.9,0.5-1.5,00-200,1,1-2,1.8-2.4,1/3,1/4,12-19,2-2.7,2-3,2-6,2.5-8,2.9-3.2,3-10.5,3.2-3.8,30-60,5-25,5-6,5-8,6-15,6.5-7,7-10,abaxial,abaxially,acute,adaxially,anther,apex,apparently,articulated,base,berry,branched,calyx,cm,cordate,cream,dark,deltate,densely,diameter,dirty-whitish,erect,filament,flattened-reniform,flower,foliaceous,fruit,glabrous,green,herb,infructescence,lateral,leaf,length,lobe,lobed,long,long-styled,lower,margin,marking,maturity,mauve,midvein,mm,moderately,oblong,obtuse,one,open,orange-brown,ovate,pair,pale,pedicel,peduncle,pendent,per,pericarp,petiole,plant,porrect,prickle,prickly,primary,purple,red-brown,short-styled,shrub,smooth,sometimes,spherical,stalked,stellate-pubescent,stem,style,surface,terminal,tertiary,time,trichome,unit,upper,vein,velvety,venation,visible,white,wide,yellow,young	-1,0,0.3,0.3-0.5,0.3-0.7,0.4-0.8,0.5,0.5-2.5,0.8,1.3-1.5,1.5-2,1.5-5,1/,1/4-1/2,1/4-1/3,10-30,20-60,3-4,5,5-50,5-7,5-merous,6-12,7-8,7-9,9-15,adaxial,alyx,ame,andromonoecious,apar,apart,apically,bark,blade,broad-deltate,c.,chartaceous,conical,connivent,curved,discolorous,distal,distance,drying,eaf,eed,elongated,elongating,equal,extending,flattened,free,fruiting,fully,gently,hermaphrodite,heterostylous,least,lon,longer,lowermost,mature,midpoint,nflorescence,older,opening,orolla,oung,pendulous,plurifoliat,poricidal,portion,prickl,ray,reflexed,rounded,ruit,scar,sessile,side,spaced,sparsely,spreading,stalk,staminat,stellate,stout,straight,tamen,tapering,terete,tip,tube,variously,vary,way,weakly,woody,yellow-brow,ympodial	arrangement,branching,characteristic,colour,corolla,form,growth,hair,height,inflorescence,mentioned,ovary,plurifoliate,seed,shape,staman,sympodial,texture,unarmed
49	wfo-0001026407	success	221	106	85	136	21	0.385	0.5-0.6,0.5-2,1.2-1.5,1.5-1.7,1.5-2,2-2.5,2.5-3,20-30,3.5,4-5,5,7-10,7-8,acute,anther,apex,appearing,base,becoming,berry,black,brown,calyx,chartaceous,cm,corolla,deep,deltate,dense,densely,diameter,elliptic,entire,evenly,filament,fleshy,glabrous,globose,golden,growth,inflorescence,internodal,lateral,lax,lobe,margin,markedly,membranous,midvein,minutely,mm,narrowly,oblique,occasionally,pair,papillate,pedicel,peduncle,per,petiole,pitted,primary,pubescence,pubescent,purple,purplish,reddish,revolute,shiny,short,shrub,simple,slightly,sparsely,stem,stout,style,surface,terminal,truncate,vein,vine,violet,woody,x	+,-11,-6,.5,/3,0.5,0.5-1,0.9-3,1,1-1.2,1-10,1.3,1.5-7,20-40,3.5-5.5,5-10,5-7,5-merou,abaxially,adaxially,ag,aid,along,always,alyx,anthesi,apart,area,ark,around,articulated,axi,basal,beneath,berr,blunt,branch,branched,broadly,brownish,capitate,cell,clear,climbin,congested,conical,connivent,dendritic,denser,discolorous,eaf,eed,ellipsoid,erect,exserted,flattened-reniform,flower,free,fruiting,geminat,glabrescen,glabrou,golden-pubescent,ilament,interpetalar,irregularly,lamina,leafy,leaving,lengthening,like,lobed,long,loosely,lower,many,mixture,near,new,nflorescence,numerous,obscured,often,older,open,orolla,outline,pale,paler,papillat,pedice,peg,pentagonal,perfect,pericarp,persistent,planar,plurifoliate,pore,poricidal,portion,pubescenc,ripe,ruit,scar,sinus,sleeve,slit,small,spaced,sparser,spreading,stellate,stiff,stigma,strongly,tangled,tem,testal,thin,time,tip,transition,trichome,tube,twining,ud,undulate,unit,upper,usually,vary,way,weak,yellow,ympodial	abaxial,adaxial,arrangement,branching,characteristic,colour,form,fruit,height,leaf,length,na,ovary,plant,pseudostipule,rachi,seed,shape,staman,texture,unarmed
50	wfo-0001026424	success	138	73	51	87	22	0.37	0.75-1.5,1-1.5,1.5-2,10,12-60,3-4,acuminate,acute,apex,base,blush-violet,broadly,calyx,campanulate,cell,cm,conspicuous,corolla,cuneate,cyme,distinct,elliptic,facetted,flower,glabrous,glandular,hair,lacking,larger,leaf,lobed,minute,mm,oblique,obovate,pedicel,peduncle,petiole,pinnatisect,rarely,rotate-stellate,rounded,scorpioid,shrub,simple,soft-wooded,stem,stone,unit,unwinged,usually	-25,-3.5,-4,1,1-,1-10,1-2,10-15,15,15-30,2,3-11,637/1,8-,acuman,acumen,age,angular,anthesi,aspect,axil,ba,becoming,blunt,bluntly,broad,clonal,close,common,cut,dia,downard,eaf,ellipsoid,erect,exceeding,except,exerted,facing,floral,fork,forked,general,gree,growing,interacuminal,lanceolate,lanceolate-elliptic,lasting,lavender,line,lobe,lon,long,lower,midvein,nflorescence,often,part,pedicellate,plurifoliat,point,rachi,raised,rh,second,several,shallowly,short,sinus,slightly,soon,straggly,time,tip,tissue,toward,triangular,tub,ud,violet,within,woody,x,year,ympodial,young	1-4,arrangement,branching,characteristic,colour,diameter,form,green,growth,height,history,inflorescence,length,life,margin,perennial,plant,plurifoliate,seed,shape,sympodial,texture
